date,year,quarter,month_number,month_name,week_number,day_of_week,is_weekend,is_bank_holiday,financial_year,financial_quarter,financial_month
2024-02-13,2024,1,2,February,7,Tuesday,False,False,2023,4,11
2024-02-14,2024,1,2,February,7,Wednesday,False,False,2023,4,11
2024-02-15,2024,1,2,February,7,Thursday,False,False,2023,4,11
2024-02-16,2024,1,2,February,7,Friday,False,False,2023,4,11
2024-02-17,2024,1,2,February,7,Saturday,True,False,2023,4,11
2024-02-18,2024,1,2,February,7,Sunday,True,False,2023,4,11
2024-02-19,2024,1,2,February,8,Monday,False,False,2023,4,11
2024-02-20,2024,1,2,February,8,Tuesday,False,False,2023,4,11
2024-02-21,2024,1,2,February,8,Wednesday,False,False,2023,4,11
2024-02-22,2024,1,2,February,8,Thursday,False,False,2023,4,11
2024-02-23,2024,1,2,February,8,Friday,False,False,2023,4,11
2024-02-24,2024,1,2,February,8,Saturday,True,False,2023,4,11
2024-02-25,2024,1,2,February,8,Sunday,True,False,2023,4,11
2024-02-26,2024,1,2,February,9,Monday,False,False,2023,4,11
2024-02-27,2024,1,2,February,9,Tuesday,False,False,2023,4,11
2024-02-28,2024,1,2,February,9,Wednesday,False,False,2023,4,11
2024-02-29,2024,1,2,February,9,Thursday,False,False,2023,4,11
2024-03-01,2024,1,3,March,9,Friday,False,False,2023,4,12
2024-03-02,2024,1,3,March,9,Saturday,True,False,2023,4,12
2024-03-03,2024,1,3,March,9,Sunday,True,False,2023,4,12
2024-03-04,2024,1,3,March,10,Monday,False,False,2023,4,12
2024-03-05,2024,1,3,March,10,Tuesday,False,False,2023,4,12
2024-03-06,2024,1,3,March,10,Wednesday,False,False,2023,4,12
2024-03-07,2024,1,3,March,10,Thursday,False,False,2023,4,12
2024-03-08,2024,1,3,March,10,Friday,False,False,2023,4,12
2024-03-09,2024,1,3,March,10,Saturday,True,False,2023,4,12
2024-03-10,2024,1,3,March,10,Sunday,True,False,2023,4,12
2024-03-11,2024,1,3,March,11,Monday,False,False,2023,4,12
2024-03-12,2024,1,3,March,11,Tuesday,False,False,2023,4,12
2024-03-13,2024,1,3,March,11,Wednesday,False,False,2023,4,12
2024-03-14,2024,1,3,March,11,Thursday,False,False,2023,4,12
2024-03-15,2024,1,3,March,11,Friday,False,False,2023,4,12
2024-03-16,2024,1,3,March,11,Saturday,True,False,2023,4,12
2024-03-17,2024,1,3,March,11,Sunday,True,False,2023,4,12
2024-03-18,2024,1,3,March,12,Monday,False,False,2023,4,12
2024-03-19,2024,1,3,March,12,Tuesday,False,False,2023,4,12
2024-03-20,2024,1,3,March,12,Wednesday,False,False,2023,4,12
2024-03-21,2024,1,3,March,12,Thursday,False,False,2023,4,12
2024-03-22,2024,1,3,March,12,Friday,False,False,2023,4,12
2024-03-23,2024,1,3,March,12,Saturday,True,False,2023,4,12
2024-03-24,2024,1,3,March,12,Sunday,True,False,2023,4,12
2024-03-25,2024,1,3,March,13,Monday,False,False,2023,4,12
2024-03-26,2024,1,3,March,13,Tuesday,False,False,2023,4,12
2024-03-27,2024,1,3,March,13,Wednesday,False,False,2023,4,12
2024-03-28,2024,1,3,March,13,Thursday,False,False,2023,4,12
2024-03-29,2024,1,3,March,13,Friday,False,True,2023,4,12
2024-03-30,2024,1,3,March,13,Saturday,True,False,2023,4,12
2024-03-31,2024,1,3,March,13,Sunday,True,False,2023,4,12
2024-04-01,2024,2,4,April,14,Monday,False,True,2024,1,1
2024-04-02,2024,2,4,April,14,Tuesday,False,False,2024,1,1
2024-04-03,2024,2,4,April,14,Wednesday,False,False,2024,1,1
2024-04-04,2024,2,4,April,14,Thursday,False,False,2024,1,1
2024-04-05,2024,2,4,April,14,Friday,False,False,2024,1,1
2024-04-06,2024,2,4,April,14,Saturday,True,False,2024,1,1
2024-04-07,2024,2,4,April,14,Sunday,True,False,2024,1,1
2024-04-08,2024,2,4,April,15,Monday,False,False,2024,1,1
2024-04-09,2024,2,4,April,15,Tuesday,False,False,2024,1,1
2024-04-10,2024,2,4,April,15,Wednesday,False,False,2024,1,1
2024-04-11,2024,2,4,April,15,Thursday,False,False,2024,1,1
2024-04-12,2024,2,4,April,15,Friday,False,False,2024,1,1
2024-04-13,2024,2,4,April,15,Saturday,True,False,2024,1,1
2024-04-14,2024,2,4,April,15,Sunday,True,False,2024,1,1
2024-04-15,2024,2,4,April,16,Monday,False,False,2024,1,1
2024-04-16,2024,2,4,April,16,Tuesday,False,False,2024,1,1
2024-04-17,2024,2,4,April,16,Wednesday,False,False,2024,1,1
2024-04-18,2024,2,4,April,16,Thursday,False,False,2024,1,1
2024-04-19,2024,2,4,April,16,Friday,False,False,2024,1,1
2024-04-20,2024,2,4,April,16,Saturday,True,False,2024,1,1
2024-04-21,2024,2,4,April,16,Sunday,True,False,2024,1,1
2024-04-22,2024,2,4,April,17,Monday,False,False,2024,1,1
2024-04-23,2024,2,4,April,17,Tuesday,False,False,2024,1,1
2024-04-24,2024,2,4,April,17,Wednesday,False,False,2024,1,1
2024-04-25,2024,2,4,April,17,Thursday,False,False,2024,1,1
2024-04-26,2024,2,4,April,17,Friday,False,False,2024,1,1
2024-04-27,2024,2,4,April,17,Saturday,True,False,2024,1,1
2024-04-28,2024,2,4,April,17,Sunday,True,False,2024,1,1
2024-04-29,2024,2,4,April,18,Monday,False,False,2024,1,1
2024-04-30,2024,2,4,April,18,Tuesday,False,False,2024,1,1
2024-05-01,2024,2,5,May,18,Wednesday,False,False,2024,1,2
2024-05-02,2024,2,5,May,18,Thursday,False,False,2024,1,2
2024-05-03,2024,2,5,May,18,Friday,False,False,2024,1,2
2024-05-04,2024,2,5,May,18,Saturday,True,False,2024,1,2
2024-05-05,2024,2,5,May,18,Sunday,True,False,2024,1,2
2024-05-06,2024,2,5,May,19,Monday,False,True,2024,1,2
2024-05-07,2024,2,5,May,19,Tuesday,False,False,2024,1,2
2024-05-08,2024,2,5,May,19,Wednesday,False,False,2024,1,2
2024-05-09,2024,2,5,May,19,Thursday,False,False,2024,1,2
2024-05-10,2024,2,5,May,19,Friday,False,False,2024,1,2
2024-05-11,2024,2,5,May,19,Saturday,True,False,2024,1,2
2024-05-12,2024,2,5,May,19,Sunday,True,False,2024,1,2
2024-05-13,2024,2,5,May,20,Monday,False,False,2024,1,2
2024-05-14,2024,2,5,May,20,Tuesday,False,False,2024,1,2
2024-05-15,2024,2,5,May,20,Wednesday,False,False,2024,1,2
2024-05-16,2024,2,5,May,20,Thursday,False,False,2024,1,2
2024-05-17,2024,2,5,May,20,Friday,False,False,2024,1,2
2024-05-18,2024,2,5,May,20,Saturday,True,False,2024,1,2
2024-05-19,2024,2,5,May,20,Sunday,True,False,2024,1,2
2024-05-20,2024,2,5,May,21,Monday,False,False,2024,1,2
2024-05-21,2024,2,5,May,21,Tuesday,False,False,2024,1,2
2024-05-22,2024,2,5,May,21,Wednesday,False,False,2024,1,2
2024-05-23,2024,2,5,May,21,Thursday,False,False,2024,1,2
2024-05-24,2024,2,5,May,21,Friday,False,False,2024,1,2
2024-05-25,2024,2,5,May,21,Saturday,True,False,2024,1,2
2024-05-26,2024,2,5,May,21,Sunday,True,False,2024,1,2
2024-05-27,2024,2,5,May,22,Monday,False,True,2024,1,2
2024-05-28,2024,2,5,May,22,Tuesday,False,False,2024,1,2
2024-05-29,2024,2,5,May,22,Wednesday,False,False,2024,1,2
2024-05-30,2024,2,5,May,22,Thursday,False,False,2024,1,2
2024-05-31,2024,2,5,May,22,Friday,False,False,2024,1,2
2024-06-01,2024,2,6,June,22,Saturday,True,False,2024,1,3
2024-06-02,2024,2,6,June,22,Sunday,True,False,2024,1,3
2024-06-03,2024,2,6,June,23,Monday,False,False,2024,1,3
2024-06-04,2024,2,6,June,23,Tuesday,False,False,2024,1,3
2024-06-05,2024,2,6,June,23,Wednesday,False,False,2024,1,3
2024-06-06,2024,2,6,June,23,Thursday,False,False,2024,1,3
2024-06-07,2024,2,6,June,23,Friday,False,False,2024,1,3
2024-06-08,2024,2,6,June,23,Saturday,True,False,2024,1,3
2024-06-09,2024,2,6,June,23,Sunday,True,False,2024,1,3
2024-06-10,2024,2,6,June,24,Monday,False,False,2024,1,3
2024-06-11,2024,2,6,June,24,Tuesday,False,False,2024,1,3
2024-06-12,2024,2,6,June,24,Wednesday,False,False,2024,1,3
2024-06-13,2024,2,6,June,24,Thursday,False,False,2024,1,3
2024-06-14,2024,2,6,June,24,Friday,False,False,2024,1,3
2024-06-15,2024,2,6,June,24,Saturday,True,False,2024,1,3
2024-06-16,2024,2,6,June,24,Sunday,True,False,2024,1,3
2024-06-17,2024,2,6,June,25,Monday,False,False,2024,1,3
2024-06-18,2024,2,6,June,25,Tuesday,False,False,2024,1,3
2024-06-19,2024,2,6,June,25,Wednesday,False,False,2024,1,3
2024-06-20,2024,2,6,June,25,Thursday,False,False,2024,1,3
2024-06-21,2024,2,6,June,25,Friday,False,False,2024,1,3
2024-06-22,2024,2,6,June,25,Saturday,True,False,2024,1,3
2024-06-23,2024,2,6,June,25,Sunday,True,False,2024,1,3
2024-06-24,2024,2,6,June,26,Monday,False,False,2024,1,3
2024-06-25,2024,2,6,June,26,Tuesday,False,False,2024,1,3
2024-06-26,2024,2,6,June,26,Wednesday,False,False,2024,1,3
2024-06-27,2024,2,6,June,26,Thursday,False,False,2024,1,3
2024-06-28,2024,2,6,June,26,Friday,False,False,2024,1,3
2024-06-29,2024,2,6,June,26,Saturday,True,False,2024,1,3
2024-06-30,2024,2,6,June,26,Sunday,True,False,2024,1,3
2024-07-01,2024,3,7,July,27,Monday,False,False,2024,2,4
2024-07-02,2024,3,7,July,27,Tuesday,False,False,2024,2,4
2024-07-03,2024,3,7,July,27,Wednesday,False,False,2024,2,4
2024-07-04,2024,3,7,July,27,Thursday,False,False,2024,2,4
2024-07-05,2024,3,7,July,27,Friday,False,False,2024,2,4
2024-07-06,2024,3,7,July,27,Saturday,True,False,2024,2,4
2024-07-07,2024,3,7,July,27,Sunday,True,False,2024,2,4
2024-07-08,2024,3,7,July,28,Monday,False,False,2024,2,4
2024-07-09,2024,3,7,July,28,Tuesday,False,False,2024,2,4
2024-07-10,2024,3,7,July,28,Wednesday,False,False,2024,2,4
2024-07-11,2024,3,7,July,28,Thursday,False,False,2024,2,4
2024-07-12,2024,3,7,July,28,Friday,False,False,2024,2,4
2024-07-13,2024,3,7,July,28,Saturday,True,False,2024,2,4
2024-07-14,2024,3,7,July,28,Sunday,True,False,2024,2,4
2024-07-15,2024,3,7,July,29,Monday,False,False,2024,2,4
2024-07-16,2024,3,7,July,29,Tuesday,False,False,2024,2,4
2024-07-17,2024,3,7,July,29,Wednesday,False,False,2024,2,4
2024-07-18,2024,3,7,July,29,Thursday,False,False,2024,2,4
2024-07-19,2024,3,7,July,29,Friday,False,False,2024,2,4
2024-07-20,2024,3,7,July,29,Saturday,True,False,2024,2,4
2024-07-21,2024,3,7,July,29,Sunday,True,False,2024,2,4
2024-07-22,2024,3,7,July,30,Monday,False,False,2024,2,4
2024-07-23,2024,3,7,July,30,Tuesday,False,False,2024,2,4
2024-07-24,2024,3,7,July,30,Wednesday,False,False,2024,2,4
2024-07-25,2024,3,7,July,30,Thursday,False,False,2024,2,4
2024-07-26,2024,3,7,July,30,Friday,False,False,2024,2,4
2024-07-27,2024,3,7,July,30,Saturday,True,False,2024,2,4
2024-07-28,2024,3,7,July,30,Sunday,True,False,2024,2,4
2024-07-29,2024,3,7,July,31,Monday,False,False,2024,2,4
2024-07-30,2024,3,7,July,31,Tuesday,False,False,2024,2,4
2024-07-31,2024,3,7,July,31,Wednesday,False,False,2024,2,4
2024-08-01,2024,3,8,August,31,Thursday,False,False,2024,2,5
2024-08-02,2024,3,8,August,31,Friday,False,False,2024,2,5
2024-08-03,2024,3,8,August,31,Saturday,True,False,2024,2,5
2024-08-04,2024,3,8,August,31,Sunday,True,False,2024,2,5
2024-08-05,2024,3,8,August,32,Monday,False,False,2024,2,5
2024-08-06,2024,3,8,August,32,Tuesday,False,False,2024,2,5
2024-08-07,2024,3,8,August,32,Wednesday,False,False,2024,2,5
2024-08-08,2024,3,8,August,32,Thursday,False,False,2024,2,5
2024-08-09,2024,3,8,August,32,Friday,False,False,2024,2,5
2024-08-10,2024,3,8,August,32,Saturday,True,False,2024,2,5
2024-08-11,2024,3,8,August,32,Sunday,True,False,2024,2,5
2024-08-12,2024,3,8,August,33,Monday,False,False,2024,2,5
2024-08-13,2024,3,8,August,33,Tuesday,False,False,2024,2,5
2024-08-14,2024,3,8,August,33,Wednesday,False,False,2024,2,5
2024-08-15,2024,3,8,August,33,Thursday,False,False,2024,2,5
2024-08-16,2024,3,8,August,33,Friday,False,False,2024,2,5
2024-08-17,2024,3,8,August,33,Saturday,True,False,2024,2,5
2024-08-18,2024,3,8,August,33,Sunday,True,False,2024,2,5
2024-08-19,2024,3,8,August,34,Monday,False,False,2024,2,5
2024-08-20,2024,3,8,August,34,Tuesday,False,False,2024,2,5
2024-08-21,2024,3,8,August,34,Wednesday,False,False,2024,2,5
2024-08-22,2024,3,8,August,34,Thursday,False,False,2024,2,5
2024-08-23,2024,3,8,August,34,Friday,False,False,2024,2,5
2024-08-24,2024,3,8,August,34,Saturday,True,False,2024,2,5
2024-08-25,2024,3,8,August,34,Sunday,True,False,2024,2,5
2024-08-26,2024,3,8,August,35,Monday,False,True,2024,2,5
2024-08-27,2024,3,8,August,35,Tuesday,False,False,2024,2,5
2024-08-28,2024,3,8,August,35,Wednesday,False,False,2024,2,5
2024-08-29,2024,3,8,August,35,Thursday,False,False,2024,2,5
2024-08-30,2024,3,8,August,35,Friday,False,False,2024,2,5
2024-08-31,2024,3,8,August,35,Saturday,True,False,2024,2,5
2024-09-01,2024,3,9,September,35,Sunday,True,False,2024,2,6
2024-09-02,2024,3,9,September,36,Monday,False,False,2024,2,6
2024-09-03,2024,3,9,September,36,Tuesday,False,False,2024,2,6
2024-09-04,2024,3,9,September,36,Wednesday,False,False,2024,2,6
2024-09-05,2024,3,9,September,36,Thursday,False,False,2024,2,6
2024-09-06,2024,3,9,September,36,Friday,False,False,2024,2,6
2024-09-07,2024,3,9,September,36,Saturday,True,False,2024,2,6
2024-09-08,2024,3,9,September,36,Sunday,True,False,2024,2,6
2024-09-09,2024,3,9,September,37,Monday,False,False,2024,2,6
2024-09-10,2024,3,9,September,37,Tuesday,False,False,2024,2,6
2024-09-11,2024,3,9,September,37,Wednesday,False,False,2024,2,6
2024-09-12,2024,3,9,September,37,Thursday,False,False,2024,2,6
2024-09-13,2024,3,9,September,37,Friday,False,False,2024,2,6
2024-09-14,2024,3,9,September,37,Saturday,True,False,2024,2,6
2024-09-15,2024,3,9,September,37,Sunday,True,False,2024,2,6
2024-09-16,2024,3,9,September,38,Monday,False,False,2024,2,6
2024-09-17,2024,3,9,September,38,Tuesday,False,False,2024,2,6
2024-09-18,2024,3,9,September,38,Wednesday,False,False,2024,2,6
2024-09-19,2024,3,9,September,38,Thursday,False,False,2024,2,6
2024-09-20,2024,3,9,September,38,Friday,False,False,2024,2,6
2024-09-21,2024,3,9,September,38,Saturday,True,False,2024,2,6
2024-09-22,2024,3,9,September,38,Sunday,True,False,2024,2,6
2024-09-23,2024,3,9,September,39,Monday,False,False,2024,2,6
2024-09-24,2024,3,9,September,39,Tuesday,False,False,2024,2,6
2024-09-25,2024,3,9,September,39,Wednesday,False,False,2024,2,6
2024-09-26,2024,3,9,September,39,Thursday,False,False,2024,2,6
2024-09-27,2024,3,9,September,39,Friday,False,False,2024,2,6
2024-09-28,2024,3,9,September,39,Saturday,True,False,2024,2,6
2024-09-29,2024,3,9,September,39,Sunday,True,False,2024,2,6
2024-09-30,2024,3,9,September,40,Monday,False,False,2024,2,6
2024-10-01,2024,4,10,October,40,Tuesday,False,False,2024,3,7
2024-10-02,2024,4,10,October,40,Wednesday,False,False,2024,3,7
2024-10-03,2024,4,10,October,40,Thursday,False,False,2024,3,7
2024-10-04,2024,4,10,October,40,Friday,False,False,2024,3,7
2024-10-05,2024,4,10,October,40,Saturday,True,False,2024,3,7
2024-10-06,2024,4,10,October,40,Sunday,True,False,2024,3,7
2024-10-07,2024,4,10,October,41,Monday,False,False,2024,3,7
2024-10-08,2024,4,10,October,41,Tuesday,False,False,2024,3,7
2024-10-09,2024,4,10,October,41,Wednesday,False,False,2024,3,7
2024-10-10,2024,4,10,October,41,Thursday,False,False,2024,3,7
2024-10-11,2024,4,10,October,41,Friday,False,False,2024,3,7
2024-10-12,2024,4,10,October,41,Saturday,True,False,2024,3,7
2024-10-13,2024,4,10,October,41,Sunday,True,False,2024,3,7
2024-10-14,2024,4,10,October,42,Monday,False,False,2024,3,7
2024-10-15,2024,4,10,October,42,Tuesday,False,False,2024,3,7
2024-10-16,2024,4,10,October,42,Wednesday,False,False,2024,3,7
2024-10-17,2024,4,10,October,42,Thursday,False,False,2024,3,7
2024-10-18,2024,4,10,October,42,Friday,False,False,2024,3,7
2024-10-19,2024,4,10,October,42,Saturday,True,False,2024,3,7
2024-10-20,2024,4,10,October,42,Sunday,True,False,2024,3,7
2024-10-21,2024,4,10,October,43,Monday,False,False,2024,3,7
2024-10-22,2024,4,10,October,43,Tuesday,False,False,2024,3,7
2024-10-23,2024,4,10,October,43,Wednesday,False,False,2024,3,7
2024-10-24,2024,4,10,October,43,Thursday,False,False,2024,3,7
2024-10-25,2024,4,10,October,43,Friday,False,False,2024,3,7
2024-10-26,2024,4,10,October,43,Saturday,True,False,2024,3,7
2024-10-27,2024,4,10,October,43,Sunday,True,False,2024,3,7
2024-10-28,2024,4,10,October,44,Monday,False,False,2024,3,7
2024-10-29,2024,4,10,October,44,Tuesday,False,False,2024,3,7
2024-10-30,2024,4,10,October,44,Wednesday,False,False,2024,3,7
2024-10-31,2024,4,10,October,44,Thursday,False,False,2024,3,7
2024-11-01,2024,4,11,November,44,Friday,False,False,2024,3,8
2024-11-02,2024,4,11,November,44,Saturday,True,False,2024,3,8
2024-11-03,2024,4,11,November,44,Sunday,True,False,2024,3,8
2024-11-04,2024,4,11,November,45,Monday,False,False,2024,3,8
2024-11-05,2024,4,11,November,45,Tuesday,False,False,2024,3,8
2024-11-06,2024,4,11,November,45,Wednesday,False,False,2024,3,8
2024-11-07,2024,4,11,November,45,Thursday,False,False,2024,3,8
2024-11-08,2024,4,11,November,45,Friday,False,False,2024,3,8
2024-11-09,2024,4,11,November,45,Saturday,True,False,2024,3,8
2024-11-10,2024,4,11,November,45,Sunday,True,False,2024,3,8
2024-11-11,2024,4,11,November,46,Monday,False,False,2024,3,8
2024-11-12,2024,4,11,November,46,Tuesday,False,False,2024,3,8
2024-11-13,2024,4,11,November,46,Wednesday,False,False,2024,3,8
2024-11-14,2024,4,11,November,46,Thursday,False,False,2024,3,8
2024-11-15,2024,4,11,November,46,Friday,False,False,2024,3,8
2024-11-16,2024,4,11,November,46,Saturday,True,False,2024,3,8
2024-11-17,2024,4,11,November,46,Sunday,True,False,2024,3,8
2024-11-18,2024,4,11,November,47,Monday,False,False,2024,3,8
2024-11-19,2024,4,11,November,47,Tuesday,False,False,2024,3,8
2024-11-20,2024,4,11,November,47,Wednesday,False,False,2024,3,8
2024-11-21,2024,4,11,November,47,Thursday,False,False,2024,3,8
2024-11-22,2024,4,11,November,47,Friday,False,False,2024,3,8
2024-11-23,2024,4,11,November,47,Saturday,True,False,2024,3,8
2024-11-24,2024,4,11,November,47,Sunday,True,False,2024,3,8
2024-11-25,2024,4,11,November,48,Monday,False,False,2024,3,8
2024-11-26,2024,4,11,November,48,Tuesday,False,False,2024,3,8
2024-11-27,2024,4,11,November,48,Wednesday,False,False,2024,3,8
2024-11-28,2024,4,11,November,48,Thursday,False,False,2024,3,8
2024-11-29,2024,4,11,November,48,Friday,False,False,2024,3,8
2024-11-30,2024,4,11,November,48,Saturday,True,False,2024,3,8
2024-12-01,2024,4,12,December,48,Sunday,True,False,2024,3,9
2024-12-02,2024,4,12,December,49,Monday,False,False,2024,3,9
2024-12-03,2024,4,12,December,49,Tuesday,False,False,2024,3,9
2024-12-04,2024,4,12,December,49,Wednesday,False,False,2024,3,9
2024-12-05,2024,4,12,December,49,Thursday,False,False,2024,3,9
2024-12-06,2024,4,12,December,49,Friday,False,False,2024,3,9
2024-12-07,2024,4,12,December,49,Saturday,True,False,2024,3,9
2024-12-08,2024,4,12,December,49,Sunday,True,False,2024,3,9
2024-12-09,2024,4,12,December,50,Monday,False,False,2024,3,9
2024-12-10,2024,4,12,December,50,Tuesday,False,False,2024,3,9
2024-12-11,2024,4,12,December,50,Wednesday,False,False,2024,3,9
2024-12-12,2024,4,12,December,50,Thursday,False,False,2024,3,9
2024-12-13,2024,4,12,December,50,Friday,False,False,2024,3,9
2024-12-14,2024,4,12,December,50,Saturday,True,False,2024,3,9
2024-12-15,2024,4,12,December,50,Sunday,True,False,2024,3,9
2024-12-16,2024,4,12,December,51,Monday,False,False,2024,3,9
2024-12-17,2024,4,12,December,51,Tuesday,False,False,2024,3,9
2024-12-18,2024,4,12,December,51,Wednesday,False,False,2024,3,9
2024-12-19,2024,4,12,December,51,Thursday,False,False,2024,3,9
2024-12-20,2024,4,12,December,51,Friday,False,False,2024,3,9
2024-12-21,2024,4,12,December,51,Saturday,True,False,2024,3,9
2024-12-22,2024,4,12,December,51,Sunday,True,False,2024,3,9
2024-12-23,2024,4,12,December,52,Monday,False,False,2024,3,9
2024-12-24,2024,4,12,December,52,Tuesday,False,False,2024,3,9
2024-12-25,2024,4,12,December,52,Wednesday,False,True,2024,3,9
2024-12-26,2024,4,12,December,52,Thursday,False,True,2024,3,9
2024-12-27,2024,4,12,December,52,Friday,False,False,2024,3,9
2024-12-28,2024,4,12,December,52,Saturday,True,False,2024,3,9
2024-12-29,2024,4,12,December,52,Sunday,True,False,2024,3,9
2024-12-30,2024,4,12,December,1,Monday,False,False,2024,3,9
2024-12-31,2024,4,12,December,1,Tuesday,False,False,2024,3,9
